x,a,b,c,d,index_value,true_index_value,label
1,118,101,172,195,327,3884.44,0
2,118,101,172,188,327,3884.44,0
3,118,97,172,187,303,3885.64,0
4,134,90,172,182,303,3885.64,0
5,140,90,171,182,276,3887.0,0
6,140,88,171,179,275,3887.05,0
7,150,84,161,176,279,3886.85,0
8,150,80,152,176,285,3886.54,0
9,149,73,144,172,265,3887.55,0
10,140,66,131,167,252,3888.2,0
11,134,60,129,163,232,3889.2,0
12,134,45,133,162,179,3891.86,0
13,133,44,125,154,178,3891.91,0
14,123,39,107,156,156,3893.02,0
15,138,45,101,159,173,3892.16,0
16,141,54,118,161,199,3890.86,0
17,154,62,124,165,230,3889.3,0
18,162,66,115,169,241,3888.75,0
19,176,73,111,170,258,3887.9,0
20,177,75,118,170,257,3887.95,0
21,180,78,131,170,257,3887.95,0
22,180,78,129,168,249,3888.35,0
23,179,73,120,165,242,3888.7,0
24,172,69,115,157,228,3889.4,0
25,164,65,119,156,219,3889.86,0
26,162,62,115,156,213,3890.16,0
27,161,63,109,154,214,3890.11,0
28,165,67,107,154,231,3889.25,0
29,165,68,111,154,231,3889.25,0
30,164,67,116,152,234,3889.1,0
31,163,63,112,151,222,3889.71,0
32,163,62,106,151,215,3890.06,0
33,165,61,100,151,211,3890.26,0
34,165,55,107,146,193,3891.16,0
35,164,50,101,142,181,3891.76,0
36,157,44,95,146,161,3892.77,0
37,167,55,90,149,179,3891.86,0
38,171,61,90,150,185,3891.56,0
39,174,74,111,152,224,3889.61,0
40,176,80,125,154,234,3889.1,0
41,181,81,124,161,256,3888.0,0
42,186,87,124,167,273,3887.15,0
43,197,93,133,170,298,3885.89,0
44,200,99,144,173,309,3885.34,0
45,204,103,145,174,328,3884.39,0
46,205,103,144,176,329,3884.34,0
47,207,102,140,177,347,3883.43,0
48,210,103,146,179,352,3883.18,0
49,211,103,144,181,355,3883.03,0
50,212,102,139,183,355,3883.03,0
51,214,99,138,184,347,3883.43,0
52,216,95,141,185,340,3883.78,0
53,218,93,138,185,327,3884.44,0
54,218,90,130,190,333,3884.14,0
55,222,93,126,193,347,3883.43,0
56,225,96,122,195,361,3882.73,0
57,227,102,133,198,382,3881.68,0
58,231,109,140,201,401,3880.72,0
59,238,112,140,204,413,3880.12,0
60,239,120,145,207,443,3878.62,0
61,241,121,152,209,447,3878.41,0
62,242,124,158,210,472,3877.16,3
63,242,122,159,208,468,3877.36,0
64,242,115,154,205,448,3878.36,0
65,241,110,146,204,432,3879.17,0
66,238,104,145,205,413,3880.12,0
67,239,101,140,206,413,3880.12,0
68,239,98,135,205,403,3880.62,0
69,239,94,130,203,397,3880.92,0
70,239,87,131,202,374,3882.08,0
71,237,85,126,201,371,3882.23,0
72,235,82,120,200,376,3881.98,0
73,237,85,116,204,383,3881.63,0
74,240,89,118,207,405,3880.52,0
75,241,94,126,206,414,3880.07,0
76,241,94,128,205,415,3880.02,0
77,241,92,129,206,415,3880.02,0
78,240,86,125,205,403,3880.62,0
79,238,83,126,204,401,3880.72,0
80,237,80,124,204,399,3880.82,0
81,238,80,119,204,399,3880.82,0
82,238,76,119,202,374,3882.08,0
83,237,74,118,202,370,3882.28,0
84,235,66,117,202,348,3883.38,0
85,235,65,114,203,349,3883.33,0
86,235,63,111,201,344,3883.58,0
87,235,60,110,200,329,3884.34,0
88,234,54,110,199,313,3885.14,0
89,233,50,105,198,294,3886.09,0
90,230,44,98,197,282,3886.69,0
91,229,44,92,194,273,3887.15,0
92,228,44,87,195,272,3887.2,0
93,228,45,96,195,270,3887.3,0
94,228,45,95,195,267,3887.45,0
95,228,45,92,195,264,3887.6,0
96,227,37,90,190,231,3889.25,0
97,225,35,89,180,229,3889.35,0
98,220,28,86,179,202,3890.71,0
99,219,28,82,180,204,3890.61,0
100,219,32,79,181,220,3889.81,0
101,220,35,78,182,235,3889.05,0
102,220,41,86,182,246,3888.5,0
103,220,44,88,182,259,3887.85,0
104,220,39,88,181,236,3889.0,0
105,219,39,85,175,235,3889.05,0
106,217,34,82,175,216,3890.01,0
107,217,35,81,175,224,3889.61,0
108,217,34,79,175,225,3889.56,0
109,216,36,76,174,225,3889.56,0
110,217,39,74,176,234,3889.1,0
111,218,43,82,177,239,3888.85,0
112,219,46,84,177,257,3887.95,0
113,219,47,84,179,261,3887.75,0
114,219,47,84,179,267,3887.45,0
115,219,45,85,179,259,3887.85,0
116,219,43,83,177,254,3888.1,0
117,219,41,78,179,253,3888.15,0
118,220,44,77,181,261,3887.75,0
119,221,46,77,182,281,3886.74,0
120,222,50,82,182,297,3885.94,0
121,223,51,85,182,303,3885.64,0
122,223,51,85,180,306,3885.49,0
123,222,51,81,180,291,3886.24,0
124,221,51,82,182,290,3886.29,0
125,222,51,85,183,291,3886.24,0
126,222,50,86,183,290,3886.29,0
127,222,47,82,183,273,3887.15,0
128,222,44,79,181,260,3887.8,0
129,222,38,78,180,232,3889.2,0
130,221,35,73,178,227,3889.45,0
131,220,31,68,178,215,3890.06,0
132,220,30,66,178,213,3890.16,0
133,220,28,64,176,206,3890.51,0
134,219,28,66,174,198,3890.91,0
135,219,26,64,173,190,3891.31,0
136,218,27,63,173,190,3891.31,0
137,218,30,63,173,207,3890.46,0
138,218,31,67,172,212,3890.21,0
139,218,33,69,172,222,3889.71,0
140,218,34,69,171,224,3889.61,0
141,218,35,66,173,226,3889.5,0
142,218,35,66,173,232,3889.2,0
143,219,35,68,173,225,3889.56,0
144,219,35,68,173,219,3889.86,0
145,219,33,66,172,206,3890.51,0
146,218,30,65,172,193,3891.16,0
147,218,27,65,171,180,3891.81,0
148,218,23,62,169,167,3892.47,0
149,217,22,58,166,160,3892.82,0
150,216,20,55,164,152,3893.22,0
151,215,18,54,162,151,3893.27,0
152,214,17,55,160,152,3893.22,0
153,213,18,54,158,157,3892.97,0
154,212,20,54,157,163,3892.67,0
155,212,20,54,158,161,3892.77,0
156,213,22,56,159,160,3892.82,0
157,213,23,56,161,165,3892.57,0
158,214,31,61,163,180,3891.81,0
159,214,35,65,163,193,3891.16,0
160,215,41,69,165,210,3890.31,0
161,216,45,76,166,218,3889.91,0
162,216,48,79,166,222,3889.71,0
163,216,50,79,166,221,3889.76,0
164,217,51,79,166,223,3889.66,0
165,217,50,80,165,224,3889.61,0
166,216,48,79,161,223,3889.66,0
167,214,42,77,159,206,3890.51,0
168,213,40,74,147,203,3890.66,0
169,209,36,70,145,198,3890.91,0
170,208,37,72,144,206,3890.51,0
171,207,38,72,143,209,3890.36,0
172,207,39,71,143,208,3890.41,0
173,207,39,71,143,205,3890.56,0
174,207,39,71,142,203,3890.66,0
175,207,39,70,142,203,3890.66,0
176,207,40,67,142,204,3890.61,0
177,207,37,67,140,188,3891.41,0
178,206,35,64,139,187,3891.46,0
179,206,32,62,136,170,3892.32,0
180,205,29,61,133,164,3892.62,0
181,204,27,57,132,161,3892.77,0
182,203,28,55,131,166,3892.52,0
183,203,28,55,131,166,3892.52,0
184,203,29,57,131,181,3891.76,0
185,203,28,56,129,183,3891.66,0
186,203,27,54,127,176,3892.01,0
187,202,23,53,126,161,3892.77,0
188,201,22,51,119,151,3893.27,0
189,199,23,52,119,149,3893.37,0
190,199,24,54,119,157,3892.97,0
191,199,24,55,118,155,3893.07,0
192,199,24,56,118,147,3893.47,0
193,199,21,56,118,129,3894.37,0
194,199,20,53,115,124,3894.62,0
195,198,17,49,114,118,3894.92,0
196,198,17,49,114,128,3894.42,0
197,198,18,51,112,136,3894.02,0
198,197,18,50,110,142,3893.72,0
199,197,16,50,108,142,3893.72,0
200,196,17,48,107,143,3893.67,0
201,196,19,48,109,150,3893.32,0
202,197,25,51,110,154,3893.12,0
203,197,28,55,110,161,3892.77,0
204,197,30,56,110,163,3892.67,0
205,197,31,57,110,164,3892.62,0
206,197,31,58,109,162,3892.72,0
207,197,30,56,108,153,3893.17,0
208,197,29,54,107,151,3893.27,0
209,197,29,54,107,146,3893.52,0
210,196,30,54,106,151,3893.27,0
211,196,32,55,105,151,3893.27,0
212,196,32,55,105,158,3892.92,0
213,196,32,53,105,151,3893.27,0
214,196,28,52,104,136,3894.02,0
215,195,26,50,97,126,3894.52,0
216,194,19,47,97,100,3895.83,0
217,192,18,44,88,99,3895.88,0
218,190,18,44,88,96,3896.03,0
219,190,20,44,89,103,3895.68,0
220,191,20,47,89,104,3895.63,0
221,191,21,49,89,101,3895.78,0
222,191,20,47,84,97,3895.98,0
223,190,18,47,84,84,3896.63,0
224,189,18,47,78,81,3896.78,0
225,188,15,45,77,77,3896.98,0
226,188,16,43,77,77,3896.98,0
227,188,16,42,76,80,3896.83,0
228,188,18,42,78,84,3896.63,0
229,189,21,44,79,85,3896.58,0
230,189,23,47,79,91,3896.28,0
231,189,23,46,79,91,3896.28,0
232,189,23,46,78,88,3896.43,0
233,189,23,46,78,90,3896.33,0
234,189,23,45,77,81,3896.78,0
235,188,22,43,76,81,3896.78,0
236,188,21,42,75,65,3897.58,0
237,188,18,40,74,62,3897.73,0
238,188,16,40,71,52,3898.24,0
239,187,14,36,71,49,3898.39,0
240,187,14,35,71,46,3898.54,0
241,187,14,35,70,48,3898.44,0
242,187,14,35,67,51,3898.29,0
243,186,13,33,66,51,3898.29,0
244,186,15,32,66,53,3898.19,0
245,186,16,32,66,53,3898.19,0
246,186,18,35,66,52,3898.24,0
247,186,18,36,66,50,3898.34,0
