x,a,b,c,d,index_value,true_index_value,label
2,42,178,214,6,180,3755.02,1
3,42,179,214,7,199,3752.81,0
4,65,191,214,8,226,3749.67,0
5,65,190,214,9,235,3748.62,0
6,79,190,213,10,240,3748.04,0
7,94,191,209,11,246,3747.34,0
8,113,192,206,13,256,3746.17,0
9,122,189,200,15,261,3745.59,0
10,122,182,191,15,260,3745.71,0
11,131,182,191,17,273,3744.19,0
12,142,182,191,20,274,3744.08,0
13,142,178,192,21,280,3743.38,0
14,142,165,179,21,270,3744.54,0
15,143,162,172,22,269,3744.66,0
16,144,151,175,24,271,3744.43,0
17,154,151,173,25,281,3743.26,0
18,156,150,166,26,284,3742.91,0
19,162,150,162,28,289,3742.33,0
20,164,145,162,30,284,3742.91,0
21,166,142,165,31,282,3743.14,0
22,167,135,161,31,281,3743.26,0
23,169,131,153,32,281,3743.26,0
24,169,129,148,33,282,3743.14,0
25,168,126,155,34,282,3743.14,0
26,168,123,154,34,283,3743.03,0
27,168,122,148,34,283,3743.03,0
28,166,121,143,33,285,3742.8,0
29,166,117,141,33,282,3743.14,0
30,165,113,149,32,281,3743.26,0
31,152,103,145,32,273,3744.19,0
32,151,100,136,33,275,3743.96,0
33,155,102,131,35,280,3743.38,0
34,166,111,137,37,295,3741.63,0
35,174,118,142,41,303,3740.7,0
36,178,129,147,44,317,3739.07,0
37,178,132,149,45,318,3738.95,0
38,181,132,149,46,318,3738.95,0
39,182,132,153,47,319,3738.84,0
40,182,131,152,48,321,3738.6,0
41,182,128,148,48,320,3738.72,0
42,185,126,145,50,323,3738.37,0
43,186,127,149,51,324,3738.25,0
44,186,127,149,52,327,3737.9,0
45,188,124,145,53,325,3738.14,0
46,189,123,142,53,325,3738.14,0
47,191,120,139,55,326,3738.02,0
48,193,120,142,56,328,3737.79,0
49,193,119,140,57,329,3737.67,0
50,194,117,139,58,330,3737.56,0
51,194,112,138,58,325,3738.14,0
52,194,107,138,56,320,3738.72,0
53,192,99,134,56,311,3739.77,0
54,185,93,126,55,307,3740.23,0
55,183,87,121,53,302,3740.82,0
56,181,84,120,53,301,3740.93,0
57,175,79,120,52,299,3741.17,0
58,172,72,117,50,292,3741.98,0
59,169,67,111,50,286,3742.68,0
60,164,62,106,50,281,3743.26,0
61,162,64,107,50,283,3743.03,0
62,164,66,109,51,285,3742.8,0
63,166,70,108,52,288,3742.45,0
64,166,71,106,53,289,3742.33,0
