x,a,b,c,d,index_value,true_index_value,label
2,223,112,239,233,414,3766.27,0
3,223,116,239,233,437,3764.91,0
4,223,122,239,233,451,3764.08,0
5,221,122,241,230,467,3763.14,3
6,177,114,239,226,435,3765.03,0
7,171,107,228,222,434,3765.09,0
8,156,96,204,219,401,3767.03,0
9,150,87,183,220,399,3767.15,0
10,160,83,166,220,403,3766.92,0
11,165,80,182,220,404,3766.86,0
12,168,75,179,220,407,3766.68,0
13,168,71,161,219,402,3766.98,0
14,167,64,145,213,393,3767.51,0
15,158,61,135,213,383,3768.1,0
16,158,53,145,213,377,3768.45,0
17,158,52,139,212,369,3768.92,0
18,157,46,125,209,364,3769.22,0
19,153,45,116,205,357,3769.63,0
20,151,39,109,205,344,3770.4,0
21,154,35,116,205,334,3770.99,0
22,154,29,106,205,313,3772.23,0
23,153,26,94,202,302,3772.88,0
24,149,26,88,200,296,3773.23,0
25,148,25,100,199,295,3773.29,0
26,146,25,95,198,294,3773.35,0
27,146,24,84,198,285,3773.88,0
28,150,26,77,196,284,3773.94,0
29,151,28,72,198,284,3773.94,0
30,158,33,86,199,290,3773.59,0
31,161,34,93,200,291,3773.53,0
32,164,36,93,202,290,3773.59,0
33,168,37,87,202,288,3773.71,0
34,170,39,98,204,288,3773.71,0
35,173,42,99,207,291,3773.53,0
36,181,43,96,208,293,3773.41,0
37,184,44,89,208,293,3773.41,0
38,184,45,89,208,287,3773.77,0
39,183,43,102,206,280,3774.18,0
40,179,39,102,199,266,3775.0,0
41,174,37,90,200,261,3775.3,0
42,174,36,81,200,256,3775.6,0
43,173,33,94,195,254,3775.71,0
44,168,31,93,190,249,3776.01,0
45,161,26,84,187,236,3776.78,0
46,158,25,74,187,230,3777.13,0
47,163,26,66,187,230,3777.13,0
48,163,27,75,187,230,3777.13,0
49,162,29,79,184,223,3777.54,0
50,158,22,73,181,199,3778.96,0
51,154,16,66,173,179,3780.14,0
52,146,9,65,165,157,3781.44,0
53,135,6,59,156,155,3781.56,0
54,126,6,53,155,153,3781.68,0
55,126,8,47,153,153,3781.68,0
56,125,9,45,151,152,3781.74,0
57,123,9,54,148,144,3782.21,0
58,123,9,53,147,138,3782.56,0
59,122,9,51,144,133,3782.86,0
60,118,8,47,138,116,3783.86,0
61,114,5,50,131,110,3784.22,0
62,106,2,48,123,90,3785.4,0
63,98,1,41,116,90,3785.4,0
64,93,4,36,114,97,3784.98,0
65,91,9,33,107,109,3784.27,0
66,85,15,43,105,116,3783.86,0
67,88,20,51,105,128,3783.15,0
68,89,28,51,107,138,3782.56,0
69,94,30,51,107,142,3782.33,0
70,95,35,59,109,144,3782.21,0
71,99,37,61,111,144,3782.21,0
72,103,38,60,112,151,3781.79,0
73,104,40,57,112,155,3781.56,0
74,106,43,56,112,166,3780.91,0
75,107,47,64,114,169,3780.73,0
76,110,50,68,114,174,3780.44,0
77,110,52,68,114,173,3780.5,0
78,110,51,68,113,168,3780.79,0
79,109,43,70,108,131,3782.98,0
80,106,36,61,100,107,3784.39,0
81,102,26,51,96,71,3786.52,0
82,100,21,42,94,50,3787.76,0
83,97,21,36,91,54,3787.52,0
84,95,22,41,83,58,3787.29,0
85,93,25,44,84,66,3786.81,0
86,95,29,42,84,78,3786.1,0
87,95,31,42,84,79,3786.05,0
88,95,35,48,82,86,3785.63,0
89,95,33,51,81,69,3786.64,0
90,94,31,46,74,57,3787.34,0
91,90,24,40,70,29,3789.0,0
92,88,22,34,60,18,3789.65,0
93,82,22,35,57,24,3789.29,0
94,82,25,36,57,30,3788.94,0
95,83,31,40,56,47,3787.93,0
96,83,33,41,55,50,3787.76,0
97,83,36,44,53,50,3787.76,0
98,85,38,46,53,50,3787.76,0
99,85,43,48,53,61,3787.11,0
100,85,47,48,51,63,3786.99,0
101,84,53,49,49,78,3786.1,0
102,84,55,56,47,79,3786.05,0
103,84,60,61,46,92,3785.28,0
104,83,60,60,43,89,3785.45,0
105,82,59,56,40,87,3785.57,0
106,82,58,55,40,63,3786.99,0
107,82,53,54,38,42,3788.23,0
108,82,50,45,35,27,3789.12,0
109,81,46,38,33,17,3789.71,0
110,81,50,34,31,30,3788.94,0
111,82,54,40,31,46,3787.99,0
112,82,61,50,31,67,3786.75,0
113,82,65,52,30,73,3786.4,0
114,82,68,52,29,79,3786.05,0
115,83,70,56,29,83,3785.81,0
116,85,72,59,29,88,3785.51,0
117,85,74,59,31,92,3785.28,0
118,87,76,58,31,92,3785.28,0
119,87,76,58,31,92,3785.28,0
120,88,76,62,31,91,3785.34,0
121,89,76,61,31,90,3785.4,0
122,89,76,58,30,84,3785.75,0
123,88,73,56,25,76,3786.22,0
124,86,71,53,23,72,3786.46,0
125,87,69,53,22,71,3786.52,0
126,87,70,52,22,73,3786.4,0
127,87,72,52,22,80,3785.99,0
128,89,76,53,24,87,3785.57,0
129,91,79,57,27,99,3784.86,0
130,94,82,61,29,112,3784.1,0
131,96,85,63,30,119,3783.68,0
132,97,86,64,30,124,3783.39,0
133,97,86,64,30,124,3783.39,0
134,97,87,67,31,127,3783.21,0
135,99,87,66,31,133,3782.86,0
136,99,88,65,31,135,3782.74,0
137,100,88,65,31,127,3783.21,0
138,100,86,66,30,127,3783.21,0
139,100,85,63,30,120,3783.62,0
140,101,85,60,30,127,3783.21,0
141,101,86,60,30,130,3783.03,0
142,100,87,57,26,138,3782.56,0
143,100,88,64,27,139,3782.5,0
144,102,89,66,29,144,3782.21,0
145,103,90,64,29,150,3781.85,0
146,104,90,64,32,156,3781.5,0
147,107,90,67,33,153,3781.68,0
148,107,89,67,33,147,3782.03,0
149,108,87,64,33,144,3782.21,0
150,108,86,60,33,139,3782.5,0
151,108,84,56,33,138,3782.56,0
152,108,82,58,33,131,3782.98,0
153,107,80,58,27,126,3783.27,0
154,104,77,53,21,120,3783.62,0
155,101,74,51,18,111,3784.16,0
156,99,72,51,14,108,3784.33,0
157,99,71,50,14,102,3784.69,0
158,99,69,48,13,94,3785.16,0
159,99,66,44,11,85,3785.69,0
160,98,64,40,9,80,3785.99,0
161,97,63,40,9,80,3785.99,0
162,101,65,39,11,84,3785.75,0
163,101,67,41,12,94,3785.16,0
164,102,68,43,12,98,3784.92,0
165,103,68,48,12,96,3785.04,0
166,103,67,48,11,96,3785.04,0
167,103,66,43,11,93,3785.22,0
168,103,65,40,10,90,3785.4,0
169,103,64,38,10,87,3785.57,0
170,103,64,40,9,86,3785.63,0
171,103,64,39,10,86,3785.63,0
172,105,63,35,12,88,3785.51,0
173,106,64,32,13,89,3785.45,0
174,108,67,36,13,93,3785.22,0
175,108,68,40,14,92,3785.28,0
176,109,68,41,14,92,3785.28,0
177,109,68,41,14,97,3784.98,0
178,109,68,39,14,97,3784.98,0
179,109,68,41,12,95,3785.1,0
180,109,68,41,13,88,3785.51,0
181,110,67,39,13,79,3786.05,0
182,110,66,37,13,73,3786.4,0
183,110,65,37,13,65,3786.87,0
184,110,63,38,11,51,3787.7,0
185,109,61,35,6,47,3787.93,0
186,108,59,29,6,43,3788.17,0
187,110,61,27,7,47,3787.93,0
188,110,63,33,7,55,3787.46,0
189,110,66,38,7,55,3787.46,0
190,110,68,40,9,56,3787.4,0
